"","UNITID","EFFYLEV","LSTUDY","XEYTOTLT","EFYTOTLT","XEYTOTLM","EFYTOTLM","XEYTOTLW","EFYTOTLW","XEFYAIAT","EFYAIANT","XEFYAIAM","EFYAIANM","XEFYAIAW","EFYAIANW","XEFYASIT","EFYASIAT","XEFYASIM","EFYASIAM","XEFYASIW","EFYASIAW","XEFYBKAT","EFYBKAAT","XEFYBKAM","EFYBKAAM","XEFYBKAW","EFYBKAAW","XEFYHIST","EFYHISPT","XEFYHISM","EFYHISPM","XEFYHISW","EFYHISPW","XEFYNHPT","EFYNHPIT","XEFYNHPM","EFYNHPIM","XEFYNHPW","EFYNHPIW","XEFYWHIT","EFYWHITT","XEFYWHIM","EFYWHITM","XEFYWHIW","EFYWHITW","XEFY2MOT","EFY2MORT","XEFY2MOM","EFY2MORM","XEFY2MOW","EFY2MORW","XEYUNKNT","EFYUNKNT","XEYUNKNM","EFYUNKNM","XEYUNKNW","EFYUNKNW","XEYNRALT","EFYNRALT","XEYNRALM","EFYNRALM","XEYNRALW","EFYNRALW"
"10806",365505,2,1,"R",101,"R",15,"R",86,"R",1,"R",0,"R",1,"R",1,"Z",0,"R",1,"R",8,"R",2,"R",6,"R",2,"R",0,"R",2,"R",3,"R",3,"Z",0,"R",85,"R",10,"R",75,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",0,"R",0,"R",0
"10807",365569,1,999,"R",77,"R",25,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",6,"R",9,"R",24,"R",7,"R",17,"R",0,"R",0,"R",0,"R",37,"R",12,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
"10808",365569,2,1,"R",77,"R",25,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",15,"R",6,"R",9,"R",24,"R",7,"R",17,"R",0,"R",0,"R",0,"R",37,"R",12,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1
"10809",365693,1,999,"R",139,"R",5,"R",134,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",5,"R",0,"R",5,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",124,"R",5,"R",119,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
"10810",365693,2,1,"R",139,"R",5,"R",134,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",5,"R",0,"R",5,"R",7,"R",0,"R",7,"R",0,"R",0,"R",0,"R",124,"R",5,"R",119,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
"10811",365763,1,999,"R",60,"R",18,"R",42,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",4,"Z",0,"R",4,"R",8,"R",6,"R",2,"Z",0,"Z",0,"Z",0,"R",45,"R",12,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"10812",365763,2,1,"R",60,"R",18,"R",42,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",3,"R",4,"Z",0,"R",4,"R",8,"R",6,"R",2,"Z",0,"Z",0,"Z",0,"R",45,"R",12,"R",33,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"10813",365824,1,999,"R",253,"R",10,"R",243,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",50,"Z",0,"R",50,"R",19,"R",1,"R",18,"Z",0,"Z",0,"Z",0,"R",166,"R",5,"R",161,"R",15,"R",2,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"10814",365824,2,1,"R",253,"R",10,"R",243,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",50,"Z",0,"R",50,"R",19,"R",1,"R",18,"Z",0,"Z",0,"Z",0,"R",166,"R",5,"R",161,"R",15,"R",2,"R",13,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"10815",365833,1,999,"R",200,"R",7,"R",193,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",32,"R",4,"R",28,"R",27,"Z",0,"R",27,"Z",0,"Z",0,"Z",0,"R",137,"R",3,"R",134,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
"10816",365833,2,1,"R",200,"R",7,"R",193,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",32,"R",4,"R",28,"R",27,"Z",0,"R",27,"Z",0,"Z",0,"Z",0,"R",137,"R",3,"R",134,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0
"10817",366003,1,999,"R",111,"R",69,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",60,"R",39,"R",21,"R",5,"R",1,"R",4,"R",1,"R",0,"R",1,"R",35,"R",23,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10,"R",6,"R",4
"10818",366003,2,1,"R",88,"R",56,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",49,"R",32,"R",17,"R",5,"R",1,"R",4,"R",1,"R",0,"R",1,"R",28,"R",19,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",4,"R",1
"10819",366003,4,3,"R",23,"R",13,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",7,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7,"R",4,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3
"10820",366155,1,999,"R",42,"R",30,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",30,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"10821",366155,2,1,"R",42,"R",30,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",40,"R",30,"R",10,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"10822",366191,1,999,"R",2202,"R",2150,"R",52,"R",14,"R",14,"R",0,"R",55,"R",55,"R",0,"R",163,"R",159,"R",4,"R",441,"R",431,"R",10,"R",7,"R",7,"R",0,"R",1393,"R",1357,"R",36,"R",82,"R",80,"R",2,"R",47,"R",47,"R",0,"R",0,"R",0,"R",0
"10823",366191,2,1,"R",2202,"R",2150,"R",52,"R",14,"R",14,"R",0,"R",55,"R",55,"R",0,"R",163,"R",159,"R",4,"R",441,"R",431,"R",10,"R",7,"R",7,"R",0,"R",1393,"R",1357,"R",36,"R",82,"R",80,"R",2,"R",47,"R",47,"R",0,"R",0,"R",0,"R",0
"10824",366252,1,999,"R",7313,"R",4529,"R",2784,"R",19,"R",12,"R",7,"R",54,"R",34,"R",20,"R",321,"R",186,"R",135,"R",161,"R",91,"R",70,"R",11,"R",8,"R",3,"R",6017,"R",3771,"R",2246,"R",106,"R",61,"R",45,"R",621,"R",365,"R",256,"R",3,"R",1,"R",2
"10825",366252,2,1,"R",7313,"R",4529,"R",2784,"R",19,"R",12,"R",7,"R",54,"R",34,"R",20,"R",321,"R",186,"R",135,"R",161,"R",91,"R",70,"R",11,"R",8,"R",3,"R",6017,"R",3771,"R",2246,"R",106,"R",61,"R",45,"R",621,"R",365,"R",256,"R",3,"R",1,"R",2
"10826",366261,1,999,"R",330,"R",146,"R",184,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",96,"R",40,"R",56,"R",58,"R",22,"R",36,"Z",0,"Z",0,"Z",0,"R",172,"R",83,"R",89,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"10827",366261,2,1,"R",330,"R",146,"R",184,"R",1,"Z",0,"R",1,"R",1,"R",1,"Z",0,"R",96,"R",40,"R",56,"R",58,"R",22,"R",36,"Z",0,"Z",0,"Z",0,"R",172,"R",83,"R",89,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"10828",366270,1,999,"R",962,"R",52,"R",910,"R",3,"R",0,"R",3,"R",8,"R",0,"R",8,"R",660,"R",27,"R",633,"R",9,"R",1,"R",8,"R",0,"R",0,"R",0,"R",282,"R",24,"R",258,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"10829",366270,2,1,"R",962,"R",52,"R",910,"R",3,"R",0,"R",3,"R",8,"R",0,"R",8,"R",660,"R",27,"R",633,"R",9,"R",1,"R",8,"R",0,"R",0,"R",0,"R",282,"R",24,"R",258,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"10830",366289,1,999,"R",401,"R",199,"R",202,"R",3,"R",2,"R",1,"R",13,"R",10,"R",3,"R",40,"R",11,"R",29,"R",178,"R",107,"R",71,"R",1,"R",0,"R",1,"R",165,"R",68,"R",97,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"10831",366289,2,1,"R",401,"R",199,"R",202,"R",3,"R",2,"R",1,"R",13,"R",10,"R",3,"R",40,"R",11,"R",29,"R",178,"R",107,"R",71,"R",1,"R",0,"R",1,"R",165,"R",68,"R",97,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"10832",366340,1,999,"R",1249,"R",507,"R",742,"R",1118,"R",474,"R",644,"R",1,"R",0,"R",1,"R",3,"R",2,"R",1,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",111,"R",27,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",2,"R",11
"10833",366340,2,1,"R",1249,"R",507,"R",742,"R",1118,"R",474,"R",644,"R",1,"R",0,"R",1,"R",3,"R",2,"R",1,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",111,"R",27,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",13,"R",2,"R",11
"10834",366368,1,999,"R",109,"R",54,"R",55,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",5,"R",4,"R",1,"R",5,"R",3,"R",2,"R",1,"R",1,"R",0,"R",78,"R",35,"R",43,"R",0,"R",0,"R",0,"R",10,"R",5,"R",5,"R",6,"R",2,"R",4
"10835",366368,4,3,"R",109,"R",54,"R",55,"R",0,"R",0,"R",0,"R",4,"R",4,"R",0,"R",5,"R",4,"R",1,"R",5,"R",3,"R",2,"R",1,"R",1,"R",0,"R",78,"R",35,"R",43,"R",0,"R",0,"R",0,"R",10,"R",5,"R",5,"R",6,"R",2,"R",4
"10836",366395,1,999,"R",34629,"R",15944,"R",18685,"R",99,"R",51,"R",48,"R",846,"R",423,"R",423,"R",2555,"R",1129,"R",1426,"R",4813,"R",2069,"R",2744,"Z",0,"Z",0,"Z",0,"R",19094,"R",9000,"R",10094,"R",4,"R",2,"R",2,"R",7050,"R",3192,"R",3858,"R",168,"R",78,"R",90
"10837",366395,2,1,"R",34629,"R",15944,"R",18685,"R",99,"R",51,"R",48,"R",846,"R",423,"R",423,"R",2555,"R",1129,"R",1426,"R",4813,"R",2069,"R",2744,"Z",0,"Z",0,"Z",0,"R",19094,"R",9000,"R",10094,"R",4,"R",2,"R",2,"R",7050,"R",3192,"R",3858,"R",168,"R",78,"R",90
"10838",366401,1,999,"R",11733,"R",5711,"R",6022,"R",45,"R",21,"R",24,"R",1858,"R",879,"R",979,"R",570,"R",244,"R",326,"R",2731,"R",1209,"R",1522,"R",81,"R",41,"R",40,"R",5385,"R",2797,"R",2588,"R",559,"R",282,"R",277,"R",354,"R",181,"R",173,"R",150,"R",57,"R",93
"10839",366401,2,1,"R",11733,"R",5711,"R",6022,"R",45,"R",21,"R",24,"R",1858,"R",879,"R",979,"R",570,"R",244,"R",326,"R",2731,"R",1209,"R",1522,"R",81,"R",41,"R",40,"R",5385,"R",2797,"R",2588,"R",559,"R",282,"R",277,"R",354,"R",181,"R",173,"R",150,"R",57,"R",93
"10840",366438,1,999,"R",146,"R",5,"R",141,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",52,"R",3,"R",49,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",85,"R",2,"R",83,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"10841",366438,2,1,"R",146,"R",5,"R",141,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",52,"R",3,"R",49,"R",3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",85,"R",2,"R",83,"R",5,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
"10842",366447,1,999,"R",2110,"R",982,"R",1128,"R",9,"R",6,"R",3,"R",9,"R",6,"R",3,"R",609,"R",222,"R",387,"R",69,"R",46,"R",23,"R",1,"R",1,"R",0,"R",1377,"R",677,"R",700,"R",5,"R",4,"R",1,"R",31,"R",20,"R",11,"R",0,"R",0,"R",0
"10843",366447,2,1,"R",2110,"R",982,"R",1128,"R",9,"R",6,"R",3,"R",9,"R",6,"R",3,"R",609,"R",222,"R",387,"R",69,"R",46,"R",23,"R",1,"R",1,"R",0,"R",1377,"R",677,"R",700,"R",5,"R",4,"R",1,"R",31,"R",20,"R",11,"R",0,"R",0,"R",0
"10844",366465,1,999,"R",3261,"R",1086,"R",2175,"R",9,"R",2,"R",7,"R",24,"R",16,"R",8,"R",1239,"R",378,"R",861,"R",74,"R",26,"R",48,"R",0,"R",0,"R",0,"R",1864,"R",646,"R",1218,"R",39,"R",15,"R",24,"R",12,"R",3,"R",9,"R",0,"R",0,"R",0
"10845",366465,2,1,"R",3261,"R",1086,"R",2175,"R",9,"R",2,"R",7,"R",24,"R",16,"R",8,"R",1239,"R",378,"R",861,"R",74,"R",26,"R",48,"R",0,"R",0,"R",0,"R",1864,"R",646,"R",1218,"R",39,"R",15,"R",24,"R",12,"R",3,"R",9,"R",0,"R",0,"R",0
"10846",366535,1,999,"R",1126,"R",252,"R",874,"R",12,"R",2,"R",10,"R",4,"R",1,"R",3,"R",555,"R",104,"R",451,"R",18,"R",6,"R",12,"R",2,"R",1,"R",1,"R",518,"R",134,"R",384,"R",16,"R",4,"R",12,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
"10847",366535,2,1,"R",1126,"R",252,"R",874,"R",12,"R",2,"R",10,"R",4,"R",1,"R",3,"R",555,"R",104,"R",451,"R",18,"R",6,"R",12,"R",2,"R",1,"R",1,"R",518,"R",134,"R",384,"R",16,"R",4,"R",12,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
"10848",366544,1,999,"R",839,"R",162,"R",677,"R",8,"R",2,"R",6,"R",15,"R",2,"R",13,"R",260,"R",79,"R",181,"R",227,"R",40,"R",187,"R",7,"R",2,"R",5,"R",238,"R",26,"R",212,"R",56,"R",11,"R",45,"R",28,"R",0,"R",28,"R",0,"R",0,"R",0
"10849",366544,2,1,"R",839,"R",162,"R",677,"R",8,"R",2,"R",6,"R",15,"R",2,"R",13,"R",260,"R",79,"R",181,"R",227,"R",40,"R",187,"R",7,"R",2,"R",5,"R",238,"R",26,"R",212,"R",56,"R",11,"R",45,"R",28,"R",0,"R",28,"R",0,"R",0,"R",0
"10850",366553,1,999,"R",2641,"R",773,"R",1868,"R",15,"R",3,"R",12,"R",29,"R",14,"R",15,"R",373,"R",122,"R",251,"R",521,"R",165,"R",356,"R",6,"R",1,"R",5,"R",1467,"R",421,"R",1046,"R",203,"R",41,"R",162,"R",23,"R",4,"R",19,"R",4,"R",2,"R",2
"10851",366553,2,1,"R",2641,"R",773,"R",1868,"R",15,"R",3,"R",12,"R",29,"R",14,"R",15,"R",373,"R",122,"R",251,"R",521,"R",165,"R",356,"R",6,"R",1,"R",5,"R",1467,"R",421,"R",1046,"R",203,"R",41,"R",162,"R",23,"R",4,"R",19,"R",4,"R",2,"R",2
"10852",366571,1,999,"R",22,"R",3,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22,"R",3,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"10853",366571,2,1,"R",22,"R",3,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22,"R",3,"R",19,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"10854",366580,1,999,"R",885,"R",784,"R",101,"Z",0,"Z",0,"Z",0,"R",17,"R",15,"R",2,"R",121,"R",103,"R",18,"R",105,"R",94,"R",11,"Z",0,"Z",0,"Z",0,"R",273,"R",243,"R",30,"Z",0,"Z",0,"Z",0,"R",369,"R",329,"R",40,"Z",0,"Z",0,"Z",0
"10855",366580,2,1,"R",885,"R",784,"R",101,"Z",0,"Z",0,"Z",0,"R",17,"R",15,"R",2,"R",121,"R",103,"R",18,"R",105,"R",94,"R",11,"Z",0,"Z",0,"Z",0,"R",273,"R",243,"R",30,"Z",0,"Z",0,"Z",0,"R",369,"R",329,"R",40,"Z",0,"Z",0,"Z",0
"10856",366605,1,999,"R",86,"R",22,"R",64,"R",2,"Z",0,"R",2,"R",6,"R",2,"R",4,"R",3,"R",3,"Z",0,"R",7,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"R",46,"R",12,"R",34,"R",5,"Z",0,"R",5,"R",17,"R",4,"R",13,"Z",0,"Z",0,"Z",0
"10857",366605,4,3,"R",86,"R",22,"R",64,"R",2,"Z",0,"R",2,"R",6,"R",2,"R",4,"R",3,"R",3,"Z",0,"R",7,"R",1,"R",6,"Z",0,"Z",0,"Z",0,"R",46,"R",12,"R",34,"R",5,"Z",0,"R",5,"R",17,"R",4,"R",13,"Z",0,"Z",0,"Z",0
"10858",366623,1,999,"R",116,"R",53,"R",63,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",111,"R",51,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"10859",366623,2,1,"R",116,"R",53,"R",63,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",4,"R",2,"R",2,"R",0,"R",0,"R",0,"R",111,"R",51,"R",60,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"10860",366632,1,999,"R",71,"R",5,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69,"R",5,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"10861",366632,2,1,"R",71,"R",5,"R",66,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",69,"R",5,"R",64,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
"10862",366650,1,999,"R",1098,"R",791,"R",307,"R",3,"R",2,"R",1,"R",3,"R",3,"R",0,"R",54,"R",36,"R",18,"R",26,"R",19,"R",7,"Z",0,"Z",0,"Z",0,"R",380,"R",275,"R",105,"Z",0,"Z",0,"Z",0,"R",632,"R",456,"R",176,"Z",0,"Z",0,"Z",0
"10863",366650,2,1,"R",1098,"R",791,"R",307,"R",3,"R",2,"R",1,"R",3,"R",3,"R",0,"R",54,"R",36,"R",18,"R",26,"R",19,"R",7,"Z",0,"Z",0,"Z",0,"R",380,"R",275,"R",105,"Z",0,"Z",0,"Z",0,"R",632,"R",456,"R",176,"Z",0,"Z",0,"Z",0
"10864",366678,1,999,"R",1095,"R",902,"R",193,"R",7,"R",7,"R",0,"R",11,"R",8,"R",3,"R",113,"R",93,"R",20,"R",286,"R",228,"R",58,"Z",0,"Z",0,"Z",0,"R",229,"R",194,"R",35,"Z",0,"Z",0,"Z",0,"R",449,"R",372,"R",77,"Z",0,"Z",0,"Z",0
"10865",366678,2,1,"R",1095,"R",902,"R",193,"R",7,"R",7,"R",0,"R",11,"R",8,"R",3,"R",113,"R",93,"R",20,"R",286,"R",228,"R",58,"Z",0,"Z",0,"Z",0,"R",229,"R",194,"R",35,"Z",0,"Z",0,"Z",0,"R",449,"R",372,"R",77,"Z",0,"Z",0,"Z",0
"10866",366696,1,999,"R",1369,"R",1113,"R",256,"R",4,"R",3,"R",1,"R",18,"R",17,"R",1,"R",265,"R",199,"R",66,"R",314,"R",265,"R",49,"Z",0,"Z",0,"Z",0,"R",233,"R",195,"R",38,"Z",0,"Z",0,"Z",0,"R",535,"R",434,"R",101,"Z",0,"Z",0,"Z",0
"10867",366696,2,1,"R",1369,"R",1113,"R",256,"R",4,"R",3,"R",1,"R",18,"R",17,"R",1,"R",265,"R",199,"R",66,"R",314,"R",265,"R",49,"Z",0,"Z",0,"Z",0,"R",233,"R",195,"R",38,"Z",0,"Z",0,"Z",0,"R",535,"R",434,"R",101,"Z",0,"Z",0,"Z",0
"10868",366702,1,999,"R",765,"R",398,"R",367,"R",21,"R",7,"R",14,"R",40,"R",19,"R",21,"R",111,"R",56,"R",55,"R",75,"R",43,"R",32,"R",8,"R",4,"R",4,"R",430,"R",228,"R",202,"R",12,"R",7,"R",5,"R",49,"R",23,"R",26,"R",19,"R",11,"R",8
"10869",366702,4,3,"R",765,"R",398,"R",367,"R",21,"R",7,"R",14,"R",40,"R",19,"R",21,"R",111,"R",56,"R",55,"R",75,"R",43,"R",32,"R",8,"R",4,"R",4,"R",430,"R",228,"R",202,"R",12,"R",7,"R",5,"R",49,"R",23,"R",26,"R",19,"R",11,"R",8
"10870",366711,1,999,"R",10669,"R",4194,"R",6475,"R",56,"R",20,"R",36,"R",990,"R",422,"R",568,"R",275,"R",112,"R",163,"R",3110,"R",1040,"R",2070,"R",42,"R",19,"R",23,"R",4488,"R",1816,"R",2672,"R",419,"R",152,"R",267,"R",1075,"R",503,"R",572,"R",214,"R",110,"R",104
"10871",366711,2,1,"R",9797,"R",3932,"R",5865,"R",51,"R",17,"R",34,"R",938,"R",403,"R",535,"R",265,"R",108,"R",157,"R",2953,"R",1000,"R",1953,"R",37,"R",17,"R",20,"R",4036,"R",1692,"R",2344,"R",393,"R",147,"R",246,"R",928,"R",448,"R",480,"R",196,"R",100,"R",96
"10872",366711,4,3,"R",872,"R",262,"R",610,"R",5,"R",3,"R",2,"R",52,"R",19,"R",33,"R",10,"R",4,"R",6,"R",157,"R",40,"R",117,"R",5,"R",2,"R",3,"R",452,"R",124,"R",328,"R",26,"R",5,"R",21,"R",147,"R",55,"R",92,"R",18,"R",10,"R",8
"10873",366748,1,999,"R",733,"R",234,"R",499,"R",8,"R",3,"R",5,"R",213,"R",53,"R",160,"R",66,"R",34,"R",32,"R",81,"R",21,"R",60,"R",96,"R",27,"R",69,"R",190,"R",71,"R",119,"R",43,"R",18,"R",25,"R",36,"R",7,"R",29,"Z",0,"Z",0,"Z",0
"10874",366748,2,1,"R",270,"R",108,"R",162,"R",1,"Z",0,"R",1,"R",51,"R",18,"R",33,"R",26,"R",15,"R",11,"R",36,"R",10,"R",26,"R",61,"R",19,"R",42,"R",53,"R",27,"R",26,"R",24,"R",13,"R",11,"R",18,"R",6,"R",12,"Z",0,"Z",0,"Z",0
"10875",366748,4,3,"R",463,"R",126,"R",337,"R",7,"R",3,"R",4,"R",162,"R",35,"R",127,"R",40,"R",19,"R",21,"R",45,"R",11,"R",34,"R",35,"R",8,"R",27,"R",137,"R",44,"R",93,"R",19,"R",5,"R",14,"R",18,"R",1,"R",17,"Z",0,"Z",0,"Z",0
"10876",366757,1,999,"R",703,"R",337,"R",366,"R",6,"R",4,"R",2,"R",18,"R",7,"R",11,"R",195,"R",64,"R",131,"R",20,"R",12,"R",8,"R",1,"R",0,"R",1,"R",356,"R",202,"R",154,"R",4,"R",3,"R",1,"R",88,"R",38,"R",50,"R",15,"R",7,"R",8
"10877",366757,4,3,"R",703,"R",337,"R",366,"R",6,"R",4,"R",2,"R",18,"R",7,"R",11,"R",195,"R",64,"R",131,"R",20,"R",12,"R",8,"R",1,"R",0,"R",1,"R",356,"R",202,"R",154,"R",4,"R",3,"R",1,"R",88,"R",38,"R",50,"R",15,"R",7,"R",8
"10878",366793,1,999,"R",118,"R",61,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17,"R",8,"R",9,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",92,"R",46,"R",46,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1
"10879",366793,4,3,"R",118,"R",61,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",17,"R",8,"R",9,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",92,"R",46,"R",46,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",5,"R",1
"10880",366960,1,999,"R",1102,"R",247,"R",855,"R",79,"R",9,"R",70,"R",37,"R",16,"R",21,"R",38,"R",11,"R",27,"R",534,"R",114,"R",420,"R",14,"R",7,"R",7,"R",333,"R",65,"R",268,"Z",0,"Z",0,"Z",0,"R",67,"R",25,"R",42,"Z",0,"Z",0,"Z",0
"10881",366960,2,1,"R",1102,"R",247,"R",855,"R",79,"R",9,"R",70,"R",37,"R",16,"R",21,"R",38,"R",11,"R",27,"R",534,"R",114,"R",420,"R",14,"R",7,"R",7,"R",333,"R",65,"R",268,"Z",0,"Z",0,"Z",0,"R",67,"R",25,"R",42,"Z",0,"Z",0,"Z",0
"10882",367024,1,999,"R",1297,"R",366,"R",931,"R",5,"R",2,"R",3,"R",20,"R",10,"R",10,"R",100,"R",32,"R",68,"R",47,"R",13,"R",34,"R",1,"Z",0,"R",1,"R",1028,"R",281,"R",747,"R",3,"R",1,"R",2,"R",93,"R",27,"R",66,"Z",0,"Z",0,"Z",0
"10883",367024,2,1,"R",1208,"R",340,"R",868,"R",5,"R",2,"R",3,"R",16,"R",9,"R",7,"R",93,"R",29,"R",64,"R",45,"R",12,"R",33,"Z",0,"Z",0,"Z",0,"R",957,"R",262,"R",695,"R",3,"R",1,"R",2,"R",89,"R",25,"R",64,"Z",0,"Z",0,"Z",0
"10884",367024,4,3,"R",89,"R",26,"R",63,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"R",3,"R",7,"R",3,"R",4,"R",2,"R",1,"R",1,"R",1,"Z",0,"R",1,"R",71,"R",19,"R",52,"Z",0,"Z",0,"Z",0,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0
"10885",367051,1,999,"R",144,"R",5,"R",139,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",60,"R",4,"R",56,"R",12,"R",0,"R",12,"R",0,"R",0,"R",0,"R",71,"R",1,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
