"","UNITID","ARANK","XSATOTLT","SATOTLT","XSATOTLM","SATOTLM","XSATOTLW","SATOTLW","XSA09MCT","SA09MCT","XSA09MCM","SA09MCM","XSA09MCW","SA09MCW","XSA10MCT","SA10MCT","XSA10MCM","SA10MCM","XSA10MCW","SA10MCW","XSA11MCT","SA11MCT","XSA11MCM","SA11MCM","XSA11MCW","SA11MCW","XSA12MCT","SA12MCT","XSA12MCM","SA12MCM","XSA12MCW","SA12MCW","XSAMNTHT","SAMNTHT","XSAMNTHM","SAMNTHM","XSAMNTHW","SAMNTHW","XSAOUTLT","SAOUTLT","XSAOUTLM","SAOUTLM","XSAOUTLW","SAOUTLW","XSAAVMNT","SAAVMNT","XSAAVMNM","SAAVMNM","XSAAVMNW","SAAVMNW"
"14395",380094,7,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"R",48,"R",36,"R",12,"R",194611,"R",132080,"R",62531,"R",4054,"R",3669,"R",5211
"14396",380359,6,"R",13,"R",6,"R",7,"R",13,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117,"R",54,"R",63,"R",575455,"R",260177,"R",315278,"R",4918,"R",4818,"R",5004
"14397",380359,7,"R",13,"R",6,"R",7,"R",13,"R",6,"R",7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",117,"R",54,"R",63,"R",575455,"R",260177,"R",315278,"R",4918,"R",4818,"R",5004
"14398",380368,4,"R",27,"R",15,"R",12,"R",27,"R",15,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",243,"R",135,"R",108,"R",1843310,"R",1021378,"R",821932,"R",7586,"R",7566,"R",7610
"14399",380368,7,"R",27,"R",15,"R",12,"R",27,"R",15,"R",12,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",243,"R",135,"R",108,"R",1843310,"R",1021378,"R",821932,"R",7586,"R",7566,"R",7610
"14400",380377,4,"R",31,"R",13,"R",18,"R",31,"R",13,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",279,"R",117,"R",162,"R",1241350,"R",550092,"R",691258,"R",4449,"R",4702,"R",4267
"14401",380377,7,"R",31,"R",13,"R",18,"R",31,"R",13,"R",18,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",279,"R",117,"R",162,"R",1241350,"R",550092,"R",691258,"R",4449,"R",4702,"R",4267
"14402",380438,4,"R",24,"R",8,"R",16,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",6,"R",14,"R",276,"R",90,"R",186,"R",1749948,"R",766950,"R",982998,"R",6340,"R",8522,"R",5285
"14403",380438,7,"R",24,"R",8,"R",16,"R",4,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",6,"R",14,"R",276,"R",90,"R",186,"R",1749948,"R",766950,"R",982998,"R",6340,"R",8522,"R",5285
"14404",381459,1,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",20,"Z",0,"R",111172,"R",111172,"Z",0,"R",5559,"R",5559,"A",NA
"14405",381459,2,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",20,"Z",0,"R",111650,"R",111650,"Z",0,"R",5583,"R",5583,"A",NA
"14406",381459,3,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",20,"Z",0,"R",110000,"R",110000,"Z",0,"R",5500,"R",5500,"A",NA
"14407",381459,7,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",60,"R",60,"Z",0,"R",332822,"R",332822,"Z",0,"R",5547,"R",5547,"A",NA
"14408",381909,4,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"R",60,"R",36,"R",24,"R",390867,"R",220108,"R",170759,"R",6514,"R",6114,"R",7115
"14409",381909,7,"R",5,"R",3,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",3,"R",2,"R",60,"R",36,"R",24,"R",390867,"R",220108,"R",170759,"R",6514,"R",6114,"R",7115
"14410",382504,4,"R",7,"R",4,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",4,"R",3,"R",84,"R",48,"R",36,"R",450203,"R",259041,"R",191162,"R",5360,"R",5397,"R",5310
"14411",382504,7,"R",7,"R",4,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",4,"R",3,"R",84,"R",48,"R",36,"R",450203,"R",259041,"R",191162,"R",5360,"R",5397,"R",5310
